uniprot	cluster	region_1	region_2	mean_pae_1_1	mean_pae_1_2	mean_pae_2_2
P28482	210	173-196	25-172,197-313	13.461	26.116	22.101
P28482	U100-001	173-196	25-172,197-313	5.186	9.154	3.353
P28482	148	173-196	25-172,197-313	11.651	25.735	23.146
P28482	029	173-196	25-172,197-313	6.92	11.999	4.572
P28482	281	173-196	25-172,197-313	12.681	25.483	23.488
P28482	105	173-196	25-172,197-313	10.858	25.505	23.553
P28482	177	173-196	25-172,197-313	14.028	25.797	21.949
P28482	239	173-196	25-172,197-313	11.824	23.509	17.53
P28482	249	173-196	25-172,197-313	9.798	23.798	21.643
P28482	200	173-196	25-172,197-313	7.551	20.07	17.137
P28482	260	173-196	25-172,197-313	12.084	25.525	21.129
P28482	081	173-196	25-172,197-313	12.252	24.13	17.105
P28482	120	173-196	25-172,197-313	12.292	24.668	20.826
P28482	050	173-196	25-172,197-313	10.354	20.331	13.989
P28482	014	173-196	25-172,197-313	11.828	20.866	5.944
P28482	283	173-196	25-172,197-313	11.24	25.204	21.287
P28482	167	173-196	25-172,197-313	10.387	18.417	10.38
P28482	206	173-196	25-172,197-313	11.319	21.053	9.101
P28482	213	173-196	25-172,197-313	13.117	24.28	18.127
P28482	106	173-196	25-172,197-313	12.009	25.591	22.089
P28482	053	173-196	25-172,197-313	10.941	20.47	12.685
P28482	013	173-196	25-172,197-313	12.715	22.183	12.953
P28482	121	173-196	25-172,197-313	13.671	24.434	15.277
P28482	U100-008	173-196	25-172,197-313	6.485	11.221	3.165
P28482	030	173-196	25-172,197-313	10.296	24.983	22.99
P28482	276	173-196	25-172,197-313	12.134	22.966	13.856
P28482	271	173-196	25-172,197-313	14.286	26.749	21.51
P28482	124	173-196	25-172,197-313	13.811	24.484	16.622
P28482	070	173-196	25-172,197-313	12.779	26.66	21.266
P28482	113	173-196	25-172,197-313	9.996	22.806	21.439
P28482	115	173-196	25-172,197-313	12.007	19.797	5.771
P28482	035	173-196	25-172,197-313	10.66	24.033	18.727
P28482	002	173-196	25-172,197-313	13.268	22.021	15.065
P28482	170	173-196	25-172,197-313	11.576	22.086	10.181
P62826	029	179-216	10-169	12.172	24.127	7.245
P62826	125	179-216	10-169	11.972	25.192	13.924
P62826	093	179-216	10-169	11.786	27.692	5.341
P62826	U10-008	179-216	10-169	8.708	12.191	5.631
P62826	083	179-216	10-169	11.213	26.379	7.635
P62826	056	179-216	10-169	10.239	26.156	8.859
P62826	U10-003	179-216	10-169	8.882	12.06	2.872
P62826	088	179-216	10-169	12.275	25.584	9.009
P62826	043	179-216	10-169	11.293	25.179	11.57
P62826	010	179-216	10-169	10.638	26.11	6.56
P62826	003	179-216	10-169	11.776	27.01	5.135
P62826	096	179-216	10-169	11.796	26.26	6.599
P62826	064	179-216	10-169	11.175	27.526	4.943
P62826	004	179-216	10-169	13.554	26.591	6.988
P62826	U100-007	179-216	10-169	7.501	22.718	2.917
P62826	025	179-216	10-169	10.993	26.821	8.496
P62826	135	179-216	10-169	10.74	25.9	7.134
P62826	103	179-216	10-169	11.268	25.416	7.233
P62826	071	179-216	10-169	11.384	25.692	5.322
P62826	116	179-216	10-169	12.965	24.767	6.182
P62826	133	179-216	10-169	11.877	26.762	4.515
P62826	U100-000	179-216	10-169	6.592	8.667	2.652
P62826	036	179-216	10-169	10.972	26.04	3.28
P62826	013	179-216	10-169	9.278	14.016	5.132
P62826	000	179-216	10-169	4.841	6.335	3.43
P62826	039	179-216	10-169	8.567	17.412	7.204
P62826	014	179-216	10-169	12.048	23.507	9.094
P62826	118	179-216	10-169	10.937	24.81	7.129
P62826	033	179-216	10-169	11.353	24.377	9.949
P62826	042	179-216	10-169	11.164	26.745	8.357
P62826	051	179-216	10-169	11.74	27.172	11.904
P62826	041	179-216	10-169	11.965	24.709	11.876
P62826	065	179-216	10-169	11.387	26.184	16.073
P62826	002	179-216	10-169	10.969	27.024	6.191
P62826	097	179-216	10-169	9.485	25.58	18.566
P62826	114	179-216	10-169	10.41	26.158	5.118
P62826	094	179-216	10-169	12.136	27.436	3.556
P62826	U100-006	179-216	10-169	6.068	7.258	2.666
P62826	072	179-216	10-169	11.622	27.359	3.47
P62826	085	179-216	10-169	10.922	20.773	7.4
P62826	117	179-216	10-169	10.67	26.323	7.718
P62826	021	179-216	10-169	11.983	27.039	9.013
P62826	061	179-216	10-169	11.292	25.732	5.658
P62826	035	179-216	10-169	11.784	26.669	5.327
P62826	107	179-216	10-169	11.653	23.544	9.726
P62826	075	179-216	10-169	9.992	24.779	17.799
P62826	126	179-216	10-169	12.039	26.94	3.861
P62826	U100-001	179-216	10-169	7.182	21.333	2.518
P62826	139	179-216	10-169	11.764	25.326	9.475
P62826	141	179-216	10-169	10.98	26.337	7.711
P62826	015	179-216	10-169	11.017	26.378	9.52
P62826	053	179-216	10-169	10.649	25.698	18.81
P62826	081	179-216	10-169	9.783	26.539	8.344
P62826	U10-004	179-216	10-169	6.668	8.205	3.545
P62826	068	179-216	10-169	11.772	27.295	4.084
P62826	006	179-216	10-169	10.987	26.159	11.137
P62826	113	179-216	10-169	11.99	25.429	6.561
P62826	073	179-216	10-169	10.631	26.078	7.19
P62826	121	179-216	10-169	11.799	24.255	5.413
P62826	040	179-216	10-169	12.363	27.313	3.805
P62826	U100-002	179-216	10-169	6.81	19.524	2.94
P62826	128	179-216	10-169	12.93	24.223	14.853
P62826	062	179-216	10-169	11.479	22.958	4.292
P62826	048	179-216	10-169	10.756	24.733	18.152
P62826	044	179-216	10-169	11.307	25.596	11.614
P62826	034	179-216	10-169	11.684	27.272	8.6
P62826	111	179-216	10-169	11.396	25.115	11.13
P62826	031	179-216	10-169	11.239	25.738	14.682
P62826	U10-005	179-216	10-169	9.391	25.143	3.876
P62826	028	179-216	10-169	10.564	25.269	5.813
P62826	134	179-216	10-169	11.554	26.041	7.961
P62826	U10-001	179-216	10-169	9.162	24.367	3.81
P62826	115	179-216	10-169	11.237	26.411	6.407
P62826	U100-003	179-216	10-169	5.468	6.451	2.843
P62826	U100-004	179-216	10-169	5.99	7.751	2.764
P62826	038	179-216	10-169	11.438	26.868	4.252
P62826	138	179-216	10-169	12.756	24.191	6.083
P62826	100	179-216	10-169	12.359	23.831	6.666
P62826	U10-002	179-216	10-169	7.665	10.887	4.318
P62826	007	179-216	10-169	10.883	25.694	17.271
P62826	019	179-216	10-169	10.022	25.292	8.627
P62826	140	179-216	10-169	11.588	25.762	9.545
P62826	087	179-216	10-169	11.919	26.775	4.51
P62826	123	179-216	10-169	11.811	26.087	10.139
P62826	063	179-216	10-169	12.76	24.296	12.676
P62826	130	179-216	10-169	11.913	25.273	13.866
P62826	057	179-216	10-169	11.565	26.967	3.81
P62826	009	179-216	10-169	12.069	24.755	3.976
P62826	011	179-216	10-169	10.136	24.109	7.166
P62826	110	179-216	10-169	11.282	26.78	6.243
P62826	099	179-216	10-169	12.278	25.015	8.37
P62826	U10-007	179-216	10-169	8.766	13.095	3.65
P62826	104	179-216	10-169	11.437	27.367	8.592
P62826	086	179-216	10-169	10.76	26.94	3.719
P62826	084	179-216	10-169	11.614	21.172	8.024
P62826	060	179-216	10-169	11.604	21.783	5.429
P62826	045	179-216	10-169	11.039	27.342	5.534
P62826	016	179-216	10-169	12.321	25.725	15.45
P62826	101	179-216	10-169	11.252	25.069	9.016
P62826	074	179-216	10-169	12.15	23.679	10.53
P62826	054	179-216	10-169	12.241	27.258	7.734
P62826	U10-009	179-216	10-169	8.091	20.826	4.128
P62826	U10-006	179-216	10-169	5.895	7.419	3.752
P62826	050	179-216	10-169	11.338	26.611	12.811
P62826	012	179-216	10-169	12.872	24.054	8.779
P62826	005	179-216	10-169	11.798	24.723	15.943
P62826	046	179-216	10-169	11.648	25.44	5.222
P62826	079	179-216	10-169	10.738	25.97	4.086
P62826	001	179-216	10-169	11.945	26.629	8.7
P62826	070	179-216	10-169	11.835	24.267	9.888
P62826	023	179-216	10-169	12.443	27.292	7.758
P62826	137	179-216	10-169	10.884	25.932	3.455
P62826	127	179-216	10-169	11.901	25.041	6.031
P62826	090	179-216	10-169	12.24	24.237	7.965
P62826	058	179-216	10-169	9.776	25.257	16.185
P62826	052	179-216	10-169	11.619	26.887	5.225
P62826	095	179-216	10-169	11.063	25.733	15.99
P62826	092	179-216	10-169	11.044	25.753	13.121
P62826	091	179-216	10-169	12.331	23.867	4.835
P62826	080	179-216	10-169	11.279	26.394	10.18
P62826	108	179-216	10-169	11.959	23.917	8.775
P62826	077	179-216	10-169	12.278	26.347	6.276
P62826	124	179-216	10-169	12.158	24.633	8.626
P62826	078	179-216	10-169	11.412	26.25	9.608
P62826	059	179-216	10-169	11.119	25.721	17.014
P62826	018	179-216	10-169	11.841	23.699	7.338
P62826	112	179-216	10-169	11.025	26.093	19.361
P62826	066	179-216	10-169	10.817	26.746	17.018
P62826	119	179-216	10-169	11.737	25.913	5.724
P62826	020	179-216	10-169	12.186	27.231	9.492
P62826	132	179-216	10-169	6.875	9.029	5.194
P62826	102	179-216	10-169	11.331	24.429	15.848
P62826	098	179-216	10-169	12.297	26.255	10.062
P62826	067	179-216	10-169	11.263	27.111	8.827
P62826	105	179-216	10-169	8.902	24.155	11.401
P62826	047	179-216	10-169	11.609	27.018	5.282
P62826	069	179-216	10-169	11.605	26.21	6.709
P62826	026	179-216	10-169	11.548	25.994	7.803
P62826	U100-009	179-216	10-169	6.624	15.455	3.194
P62826	037	179-216	10-169	11.122	25.618	12.405
P62826	076	179-216	10-169	10.489	24.349	13.748
P62826	049	179-216	10-169	10.961	26.606	7.464
P62826	136	179-216	10-169	11.511	26.847	4.107
P62826	120	179-216	10-169	11.302	26.803	6.79
P62826	030	179-216	10-169	11.413	25.863	7.666
P62826	017	179-216	10-169	11.586	26.93	4.162
P62826	032	179-216	10-169	11.362	26.93	7.345
P62826	089	179-216	10-169	11.988	24.004	5.249
P62826	131	179-216	10-169	10.178	25.177	8.977
P62826	106	179-216	10-169	11.835	25.697	7.124
P62826	022	179-216	10-169	11.48	26.963	4.971
P62826	U100-005	179-216	10-169	6.857	20.701	2.828
P62826	055	179-216	10-169	10.815	25.979	4.011
P62826	109	179-216	10-169	12.053	23.372	6.448
P62826	008	179-216	10-169	11.725	19.601	6.453
P62826	129	179-216	10-169	9.4	25.449	11.83
P62826	027	179-216	10-169	12.457	26.658	5.496
P62826	U100-008	179-216	10-169	7.291	20.905	2.98
P62826	024	179-216	10-169	12.219	25.014	8.739
P62826	U10-000	179-216	10-169	6.545	8.067	3.346
P62826	082	179-216	10-169	12.446	22.543	7.165
P62826	122	179-216	10-169	12.661	27.188	6.653
P12931	U10-004	249-269,151-248	84-145,524-536	10.507	17.546	16.01
P12931	009	249-269,151-248	84-145,524-536	20.534	29.22	18.992
P12931	U10-008	249-269,151-248	84-145,524-536	11.155	17.303	15.475
P12931	U100-008	249-269,151-248	84-145,524-536	5.376	8.343	9.103
P12931	131	249-269,151-248	84-145,524-536	19.333	28.648	18.061
P12931	091	249-269,151-248	84-145,524-536	14.207	25.336	17.375
P12931	241	249-269,151-248	84-145,524-536	20.343	29.97	20.566
P12931	083	249-269,151-248	84-145,524-536	18.932	28.467	18.193
P12931	052	249-269,151-248	84-145,524-536	18.294	29.018	18.11
P12931	U100-003	249-269,151-248	84-145,524-536	6.533	11.057	11.082
P12931	162	249-269,151-248	84-145,524-536	19.602	30.11	20.926
P12931	187	249-269,151-248	84-145,524-536	19.689	28.85	21.206
P12931	037	249-269,151-248	84-145,524-536	18.582	28.756	17.82
P12931	195	249-269,151-248	84-145,524-536	19.294	29.079	19.005
P12931	107	249-269,151-248	84-145,524-536	18.584	29.336	18.28
P12931	260	249-269,151-248	84-145,524-536	19.049	29.588	21.164
P12931	143	249-269,151-248	84-145,524-536	18.56	27.396	18.783
P12931	257	249-269,151-248	84-145,524-536	20.71	30.443	20.871
P12931	212	249-269,151-248	84-145,524-536	19.445	30.199	20.04
P12931	112	249-269,151-248	84-145,524-536	19.592	28.504	21.7
P12931	078	249-269,151-248	84-145,524-536	16.465	24.483	18.014
P12931	253	249-269,151-248	84-145,524-536	19.926	30.047	21.015
P12931	221	249-269,151-248	84-145,524-536	21.931	29.249	20.979
P12931	117	249-269,151-248	84-145,524-536	20.089	29.146	20.465
P12931	067	249-269,151-248	84-145,524-536	21.135	28.732	20.316
P12931	U100-005	249-269,151-248	84-145,524-536	6.056	10.367	11.562
P12931	039	249-269,151-248	84-145,524-536	18.684	28.784	18.7
P12931	254	249-269,151-248	84-145,524-536	22.915	28.71	20.858
P12931	267	249-269,151-248	84-145,524-536	21.878	29.982	21.421
P12931	042	249-269,151-248	84-145,524-536	18.083	28.716	17.83
P12931	092	249-269,151-248	84-145,524-536	20.056	28.286	20.154
P12931	047	249-269,151-248	84-145,524-536	22.527	29.913	18.953
P12931	081	249-269,151-248	84-145,524-536	19.531	28.361	17.888
P12931	259	249-269,151-248	84-145,524-536	19.124	29.406	21.086
P12931	084	249-269,151-248	84-145,524-536	17.752	26.776	17.984
P12931	086	249-269,151-248	84-145,524-536	19.986	27.609	17.431
P12931	U10-006	249-269,151-248	84-145,524-536	11.169	16.873	13.693
P12931	194	249-269,151-248	84-145,524-536	20.401	28.369	21.157
P12931	243	249-269,151-248	84-145,524-536	19.44	30.08	21.245
P12931	085	249-269,151-248	84-145,524-536	19.109	28.759	18.27
P12931	013	249-269,151-248	84-145,524-536	17.988	29.407	18.577
P12931	113	249-269,151-248	84-145,524-536	14.277	23.129	17.79
P12931	147	249-269,151-248	84-145,524-536	18.203	28.864	18.295
P12931	136	249-269,151-248	84-145,524-536	19.446	28.418	21.08
P12931	273	249-269,151-248	84-145,524-536	18.491	29.472	20.914
P12931	163	249-269,151-248	84-145,524-536	18.47	28.849	17.635
P12931	246	249-269,151-248	84-145,524-536	19.353	28.882	19.903
P12931	201	249-269,151-248	84-145,524-536	19.216	26.734	19.348
P12931	070	249-269,151-248	84-145,524-536	19.58	29.286	17.407
P12931	053	249-269,151-248	84-145,524-536	18.808	28.513	20.226
P12931	225	249-269,151-248	84-145,524-536	20.784	29.793	21.416
P12931	219	249-269,151-248	84-145,524-536	18.005	29.272	20.738
P12931	279	249-269,151-248	84-145,524-536	19.98	30.099	19.066
P12931	106	249-269,151-248	84-145,524-536	19.104	28.996	19.983
P12931	206	249-269,151-248	84-145,524-536	17.718	29.302	21.45
P12931	127	249-269,151-248	84-145,524-536	17.757	29.667	18.632
P12931	001	249-269,151-248	84-145,524-536	17.687	29.463	19.511
P12931	124	249-269,151-248	84-145,524-536	18.902	28.794	18.028
P12931	011	249-269,151-248	84-145,524-536	12.774	24.166	17.084
P12931	007	249-269,151-248	84-145,524-536	20.925	29.754	17.826
P12931	014	249-269,151-248	84-145,524-536	19.695	27.767	20.612
P12931	156	249-269,151-248	84-145,524-536	18.537	27.885	17.848
P12931	U100-006	249-269,151-248	84-145,524-536	6.218	9.616	10.323
P12931	U10-009	249-269,151-248	84-145,524-536	8.706	12.848	12.085
P12931	248	249-269,151-248	84-145,524-536	17.913	29.573	20.664
P12931	270	249-269,151-248	84-145,524-536	18.096	29.449	20.512
P12931	025	249-269,151-248	84-145,524-536	16.805	25.738	17.491
P12931	U10-003	249-269,151-248	84-145,524-536	17.923	23.407	17.455
P12931	129	249-269,151-248	84-145,524-536	18.594	28.058	21.826
P12931	161	249-269,151-248	84-145,524-536	17.305	29.551	18.632
P12931	033	249-269,151-248	84-145,524-536	19.31	28.106	20.388
P12931	049	249-269,151-248	84-145,524-536	19.667	28.033	19.292
P12931	139	249-269,151-248	84-145,524-536	19.688	28.816	20.591
P12931	008	249-269,151-248	84-145,524-536	18.614	28.974	19.454
P12931	102	249-269,151-248	84-145,524-536	18.178	28.768	18.156
P12931	101	249-269,151-248	84-145,524-536	19.043	27.78	18.179
P12931	137	249-269,151-248	84-145,524-536	18.832	29.399	19.419
P12931	000	249-269,151-248	84-145,524-536	15.434	24.031	17.919
P12931	167	249-269,151-248	84-145,524-536	18.74	29.204	18.247
P12931	105	249-269,151-248	84-145,524-536	17.509	28.499	18.408
P12931	222	249-269,151-248	84-145,524-536	18.485	29.405	21.101
P12931	274	249-269,151-248	84-145,524-536	20.223	30.326	20.704
P12931	158	249-269,151-248	84-145,524-536	19.596	28.815	18.342
P12931	272	249-269,151-248	84-145,524-536	20.444	30.226	20.685
P12931	188	249-269,151-248	84-145,524-536	20.044	29.557	20.677
P12931	265	249-269,151-248	84-145,524-536	20.619	30.04	21.219
P12931	U100-002	249-269,151-248	84-145,524-536	6.269	10.445	10.407
P12931	268	249-269,151-248	84-145,524-536	20.149	28.605	21.691
P12931	174	249-269,151-248	84-145,524-536	16.188	25.922	20.379
P12931	245	249-269,151-248	84-145,524-536	17.882	29.656	20.79
P12931	066	249-269,151-248	84-145,524-536	20.222	29.584	17.984
P12931	191	249-269,151-248	84-145,524-536	18.002	29.128	21.081
P12931	149	249-269,151-248	84-145,524-536	19.857	29.567	18.252
P12931	182	249-269,151-248	84-145,524-536	17.655	27.534	20.222
P12931	082	249-269,151-248	84-145,524-536	20.163	29.097	19.648
P12931	141	249-269,151-248	84-145,524-536	18.96	27.734	17.986
P12931	232	249-269,151-248	84-145,524-536	18.204	30.277	21.383
P12931	029	249-269,151-248	84-145,524-536	18.135	27.922	18.07
P12931	U10-005	249-269,151-248	84-145,524-536	8.531	16.5	16.254
P12931	170	249-269,151-248	84-145,524-536	16.555	26.156	20.785
P12931	250	249-269,151-248	84-145,524-536	20.745	29.817	20.546
P12931	204	249-269,151-248	84-145,524-536	19.279	29.118	20.564
P12931	028	249-269,151-248	84-145,524-536	19.37	28.715	17.459
P12931	153	249-269,151-248	84-145,524-536	19.085	29.184	21.027
P12931	185	249-269,151-248	84-145,524-536	20.985	30.182	20.613
P12931	203	249-269,151-248	84-145,524-536	20.142	29.511	20.904
P12931	010	249-269,151-248	84-145,524-536	12.939	21.874	17.265
P12931	122	249-269,151-248	84-145,524-536	20.269	29.2	19.58
P12931	192	249-269,151-248	84-145,524-536	18.162	29.38	21.122
P12931	069	249-269,151-248	84-145,524-536	18.774	28.19	18.222
P12931	164	249-269,151-248	84-145,524-536	20.128	28.921	17.862
P12931	234	249-269,151-248	84-145,524-536	20.431	29.707	20.854
P12931	216	249-269,151-248	84-145,524-536	19.157	28.952	19.34
P12931	180	249-269,151-248	84-145,524-536	19.741	27.517	20.484
P12931	179	249-269,151-248	84-145,524-536	17.044	29.172	20.898
P12931	262	249-269,151-248	84-145,524-536	22.158	29.936	21.366
P12931	051	249-269,151-248	84-145,524-536	17.036	26.469	18.288
P12931	012	249-269,151-248	84-145,524-536	17.31	29.137	18.702
P12931	074	249-269,151-248	84-145,524-536	17.789	26.486	18.307
P12931	138	249-269,151-248	84-145,524-536	19.367	29.276	18.124
P12931	077	249-269,151-248	84-145,524-536	18.88	26.41	20.309
P12931	076	249-269,151-248	84-145,524-536	19.062	28.534	20.754
P12931	087	249-269,151-248	84-145,524-536	20.305	29.618	18.28
P12931	213	249-269,151-248	84-145,524-536	21.16	29.125	21.264
P12931	090	249-269,151-248	84-145,524-536	18.644	28.884	19.568
P12931	280	249-269,151-248	84-145,524-536	20.875	30.039	22.077
P12931	134	249-269,151-248	84-145,524-536	18.52	28.496	19.553
P12931	019	249-269,151-248	84-145,524-536	17.491	29.142	19.449
P12931	031	249-269,151-248	84-145,524-536	19.37	29.711	18.589
P12931	097	249-269,151-248	84-145,524-536	18.839	28.632	18.256
P12931	236	249-269,151-248	84-145,524-536	18.059	28.841	20.133
P12931	022	249-269,151-248	84-145,524-536	19.834	29.108	17.423
P12931	165	249-269,151-248	84-145,524-536	20.621	29.633	19.457
P12931	098	249-269,151-248	84-145,524-536	19.067	28.961	18.141
P12931	146	249-269,151-248	84-145,524-536	20.081	27.733	21.33
P12931	176	249-269,151-248	84-145,524-536	19.119	29.402	20.734
P12931	220	249-269,151-248	84-145,524-536	18.862	29.848	21.409
P12931	060	249-269,151-248	84-145,524-536	18.417	27.475	17.639
P12931	021	249-269,151-248	84-145,524-536	16.378	28.36	17.976
P12931	111	249-269,151-248	84-145,524-536	19.213	29.949	18.257
P12931	169	249-269,151-248	84-145,524-536	18.364	29.65	21.532
P12931	103	249-269,151-248	84-145,524-536	17.99	28.171	17.647
P12931	130	249-269,151-248	84-145,524-536	19.01	29.836	20.512
P12931	040	249-269,151-248	84-145,524-536	17.965	27.207	17.504
P12931	242	249-269,151-248	84-145,524-536	20.415	30.06	21.147
P12931	159	249-269,151-248	84-145,524-536	19.35	29.989	18.843
P12931	126	249-269,151-248	84-145,524-536	19.871	29.71	19.638
P12931	072	249-269,151-248	84-145,524-536	20.977	29.647	21.528
P12931	023	249-269,151-248	84-145,524-536	18.207	28.606	18.798
P12931	046	249-269,151-248	84-145,524-536	19.895	28.873	18.565
P12931	228	249-269,151-248	84-145,524-536	19.362	29.831	21.191
P12931	266	249-269,151-248	84-145,524-536	21.858	29.224	20.857
P12931	252	249-269,151-248	84-145,524-536	17.968	29.43	20.638
P12931	075	249-269,151-248	84-145,524-536	17.749	26.912	17.37
P12931	062	249-269,151-248	84-145,524-536	18.521	28.142	18.469
P12931	079	249-269,151-248	84-145,524-536	19.395	29.179	18.181
P12931	121	249-269,151-248	84-145,524-536	19.43	24.861	16.482
P12931	020	249-269,151-248	84-145,524-536	17.694	26.737	17.122
P12931	184	249-269,151-248	84-145,524-536	18.455	27.618	20.916
P12931	U10-001	249-269,151-248	84-145,524-536	8.567	12.873	11.022
P12931	281	249-269,151-248	84-145,524-536	18.314	29.056	20.83
P12931	282	249-269,151-248	84-145,524-536	19.675	29.722	20.794
P12931	018	249-269,151-248	84-145,524-536	19.735	28.647	19.679
P12931	237	249-269,151-248	84-145,524-536	17.715	30.07	20.648
P12931	227	249-269,151-248	84-145,524-536	19.208	29.573	20.797
P12931	251	249-269,151-248	84-145,524-536	19.009	29.367	20.7
P12931	142	249-269,151-248	84-145,524-536	18.821	27.812	17.914
P12931	003	249-269,151-248	84-145,524-536	18.424	25.706	18.245
P12931	061	249-269,151-248	84-145,524-536	19.636	28.736	18.887
P12931	U10-002	249-269,151-248	84-145,524-536	13.081	23.258	16.795
P12931	152	249-269,151-248	84-145,524-536	19.416	29.626	18.512
P12931	115	249-269,151-248	84-145,524-536	18.305	28.286	21.403
P12931	U10-000	249-269,151-248	84-145,524-536	11.413	17.556	14.684
P12931	093	249-269,151-248	84-145,524-536	19.502	28.614	18.685
P12931	118	249-269,151-248	84-145,524-536	17.353	27.157	17.664
P12931	210	249-269,151-248	84-145,524-536	19.253	29.462	18.835
P12931	089	249-269,151-248	84-145,524-536	19.934	28.629	17.898
P12931	155	249-269,151-248	84-145,524-536	18.534	29.687	19.709
P12931	065	249-269,151-248	84-145,524-536	18.451	29.047	18.53
P12931	148	249-269,151-248	84-145,524-536	19.701	29.711	19.031
P12931	200	249-269,151-248	84-145,524-536	18.673	29.689	20.714
P12931	186	249-269,151-248	84-145,524-536	19.08	29.465	21.021
P12931	U100-004	249-269,151-248	84-145,524-536	6.502	9.943	9.81
P12931	261	249-269,151-248	84-145,524-536	18.707	29.884	20.461
P12931	264	249-269,151-248	84-145,524-536	20.348	28.735	20.816
P12931	U100-009	249-269,151-248	84-145,524-536	5.563	10.354	11.944
P12931	177	249-269,151-248	84-145,524-536	16.615	27.417	20.108
P12931	024	249-269,151-248	84-145,524-536	19.853	28.6	18.492
P12931	036	249-269,151-248	84-145,524-536	19.445	29.861	18.705
P12931	168	249-269,151-248	84-145,524-536	19.5	28.575	19.389
P12931	166	249-269,151-248	84-145,524-536	18.815	29.085	21.587
P12931	230	249-269,151-248	84-145,524-536	20.85	29.89	20.882
P12931	277	249-269,151-248	84-145,524-536	20.571	30.514	21.461
P12931	032	249-269,151-248	84-145,524-536	19.048	29.452	18.923
P12931	U100-000	249-269,151-248	84-145,524-536	6.625	10.101	11.111
P12931	197	249-269,151-248	84-145,524-536	19.905	27.991	19.947
P12931	U100-001	249-269,151-248	84-145,524-536	6.429	9.862	10.901
P12931	030	249-269,151-248	84-145,524-536	15.129	28.098	18.294
P12931	068	249-269,151-248	84-145,524-536	16.852	25.329	17.006
P12931	088	249-269,151-248	84-145,524-536	18.089	29.268	18.392
P12931	108	249-269,151-248	84-145,524-536	19.667	29.648	18.341
P12931	276	249-269,151-248	84-145,524-536	21.655	29.502	17.715
P12931	116	249-269,151-248	84-145,524-536	18.827	29.269	18.327
P12931	215	249-269,151-248	84-145,524-536	18.499	29.181	20.643
P12931	190	249-269,151-248	84-145,524-536	20.996	29.948	20.406
P12931	233	249-269,151-248	84-145,524-536	20.216	30.029	21.163
P12931	056	249-269,151-248	84-145,524-536	19.96	29.038	16.349
P12931	247	249-269,151-248	84-145,524-536	20.423	30.135	20.958
P12931	043	249-269,151-248	84-145,524-536	19.398	29.263	18.703
P12931	150	249-269,151-248	84-145,524-536	19.663	29.743	19.097
P12931	048	249-269,151-248	84-145,524-536	18.322	29.219	18.508
P12931	178	249-269,151-248	84-145,524-536	20.14	28.6	18.21
P12931	226	249-269,151-248	84-145,524-536	19.359	29.298	20.155
P12931	004	249-269,151-248	84-145,524-536	18.388	27.879	18.984
P12931	044	249-269,151-248	84-145,524-536	18.381	29.405	18.422
P12931	145	249-269,151-248	84-145,524-536	16.963	27.791	18.538
P12931	016	249-269,151-248	84-145,524-536	15.238	21.785	15.87
P12931	223	249-269,151-248	84-145,524-536	18.201	29.089	20.144
P12931	202	249-269,151-248	84-145,524-536	18.379	28.662	18.198
P12931	183	249-269,151-248	84-145,524-536	20.711	28.196	20.82
P12931	275	249-269,151-248	84-145,524-536	20.152	29.265	20.208
P12931	120	249-269,151-248	84-145,524-536	19.096	29.853	18.065
P12931	017	249-269,151-248	84-145,524-536	16.82	28.441	18.364
P12931	114	249-269,151-248	84-145,524-536	17.449	27.594	20.237
P12931	038	249-269,151-248	84-145,524-536	19.994	28.673	17.539
P12931	172	249-269,151-248	84-145,524-536	20.12	26.909	20.172
P12931	151	249-269,151-248	84-145,524-536	16.934	28.761	20.68
P12931	211	249-269,151-248	84-145,524-536	19.018	29.293	20.375
P12931	006	249-269,151-248	84-145,524-536	17.496	27.735	17.411
P12931	073	249-269,151-248	84-145,524-536	20.697	29.374	17.632
P12931	U10-007	249-269,151-248	84-145,524-536	12.227	17.716	14.089
P12931	026	249-269,151-248	84-145,524-536	19.997	28.916	19.387
P12931	239	249-269,151-248	84-145,524-536	19.392	29.943	20.951
P12931	128	249-269,151-248	84-145,524-536	17.896	25.455	18.05
P12931	255	249-269,151-248	84-145,524-536	19.981	29.12	21.534
P12931	095	249-269,151-248	84-145,524-536	18.558	27.963	18.328
P12931	U100-007	249-269,151-248	84-145,524-536	6.241	10.519	10.991
P12931	218	249-269,151-248	84-145,524-536	19.073	29.028	21.363
P12931	050	249-269,151-248	84-145,524-536	16.919	29.268	17.827
P12931	063	249-269,151-248	84-145,524-536	19.367	28.777	17.846
P12931	133	249-269,151-248	84-145,524-536	19.588	28.162	20.792
P12931	080	249-269,151-248	84-145,524-536	18.833	28.386	18.278
P12931	207	249-269,151-248	84-145,524-536	17.047	29.098	20.822
P12931	193	249-269,151-248	84-145,524-536	18.663	28.398	21.506
P12931	059	249-269,151-248	84-145,524-536	18.357	28.951	18.322
P12931	217	249-269,151-248	84-145,524-536	20.061	29.173	20.852
P12931	175	249-269,151-248	84-145,524-536	19.987	29.727	19.13
P12931	235	249-269,151-248	84-145,524-536	18.966	30.156	21.468
P12931	100	249-269,151-248	84-145,524-536	18.547	27.141	17.817
P12931	198	249-269,151-248	84-145,524-536	20.153	28.684	21.037
P12931	099	249-269,151-248	84-145,524-536	20.328	29.186	17.743
P12931	256	249-269,151-248	84-145,524-536	22.886	27.891	20.565
