uniprot	cluster	region_1	region_2	mean_pae_1_1	mean_pae_1_2	mean_pae_2_2
E1K248	016	67-210	229-311	8.244	19.368	18.62
E1K248	158	67-210	229-311	11.115	21.272	20.016
E1K248	161	67-210	229-311	6.241	14.997	13.098
E1K248	036	67-210	229-311	9.46	18.22	18.452
E1K248	056	67-210	229-311	12.795	20.614	15.056
E1K248	191	67-210	229-311	12.217	21.949	18.841
E1K248	109	67-210	229-311	7.523	17.653	16.987
E1K248	013	67-210	229-311	16.1	23.118	19.092
E1K248	U100-002	67-210	229-311	2.56	4.081	2.479
E1K248	105	67-210	229-311	14.25	23.806	20.321
E1K248	U10-001	67-210	229-311	6.754	17.11	16.52
E1K248	251	67-210	229-311	10.644	19.7	16.234
E1K248	177	67-210	229-311	10.788	21.152	18.089
E1K248	077	67-210	229-311	9.666	22.495	19.214
E1K248	006	67-210	229-311	4.511	13.785	16.281
E1K248	241	67-210	229-311	8.84	19.144	16.684
E1K248	061	67-210	229-311	8.322	18.369	18.391
E1K248	208	67-210	229-311	7.057	14.319	15.746
E1K248	190	67-210	229-311	12.173	20.706	18.313
E1K248	079	67-210	229-311	7.664	19.502	18.799
E1K248	244	67-210	229-311	12.807	21.699	18.254
E1K248	031	67-210	229-311	11.313	20.839	18.414
E1K248	201	67-210	229-311	10.969	21.346	20.132
E1K248	225	67-210	229-311	11.033	19.152	17.125
E1K248	227	67-210	229-311	11.608	21.96	19.245
E1K248	091	67-210	229-311	11.878	22.3	18.757
E1K248	165	67-210	229-311	11.818	23.618	20.518
E1K248	024	67-210	229-311	9.01	19.387	18.645
E1K248	U100-003	67-210	229-311	2.818	4.404	2.91
E1K248	058	67-210	229-311	13.347	22.685	17.718
E1K248	248	67-210	229-311	11.479	20.604	18.396
E1K248	259	67-210	229-311	15.042	21.751	16.194
E1K248	014	67-210	229-311	9.65	19.34	19.605
E1K248	U10-004	67-210	229-311	4.316	11.766	12.528
E1K248	115	67-210	229-311	12.757	21.114	14.542
E1K248	034	67-210	229-311	10.616	21.495	19.481
E1K248	084	67-210	229-311	11.795	20.904	18.055
E1K248	178	67-210	229-311	10.544	20.347	18.909
E1K248	124	67-210	229-311	12.692	23.23	19.039
E1K248	067	67-210	229-311	8.431	21.074	20.247
E1K248	176	67-210	229-311	12.633	21.848	16.531
E1K248	025	67-210	229-311	13.181	22.518	18.645
E1K248	210	67-210	229-311	12.408	23.425	18.678
E1K248	063	67-210	229-311	12.525	22.401	18.84
E1K248	123	67-210	229-311	5.341	15.798	16.971
E1K248	050	67-210	229-311	12.282	22.051	18.527
E1K248	075	67-210	229-311	7.903	17.763	17.485
E1K248	249	67-210	229-311	10.916	21.318	19.095
E1K248	125	67-210	229-311	11.878	18.764	15.878
E1K248	235	67-210	229-311	11.237	21.891	18.425
E1K248	192	67-210	229-311	13.149	22.801	19.605
E1K248	172	67-210	229-311	8.091	16.927	17.148
E1K248	226	67-210	229-311	9.655	21.616	18.701
E1K248	030	67-210	229-311	8.572	16.961	16.549
E1K248	051	67-210	229-311	12.279	22.584	19.373
E1K248	234	67-210	229-311	11.019	21.114	19.365
E1K248	104	67-210	229-311	12.284	22.016	18.264
E1K248	037	67-210	229-311	8.981	18.924	18.73
E1K248	129	67-210	229-311	10.09	20.337	16.03
E1K248	082	67-210	229-311	10.784	20.338	19.283
E1K248	168	67-210	229-311	10.893	18.597	16.055
E1K248	228	67-210	229-311	10.483	19.712	15.064
E1K248	174	67-210	229-311	10.526	19.82	18.148
E1K248	055	67-210	229-311	8.928	20.408	17.553
E1K248	027	67-210	229-311	11.238	20.679	19.179
E1K248	154	67-210	229-311	10.411	21.601	18.247
E1K248	140	67-210	229-311	12.732	23.161	15.716
E1K248	189	67-210	229-311	11.897	22.076	19.306
E1K248	032	67-210	229-311	8.257	17.681	18.163
E1K248	120	67-210	229-311	14.328	23.363	19.519
E1K248	155	67-210	229-311	5.35	16.48	16.706
E1K248	095	67-210	229-311	9.339	20.674	19.753
E1K248	049	67-210	229-311	12.816	20.228	17.275
E1K248	231	67-210	229-311	7.253	14.811	15.48
E1K248	173	67-210	229-311	12.901	20.722	17.131
E1K248	139	67-210	229-311	13.488	21.861	20.32
E1K248	117	67-210	229-311	12.871	18.939	14.549
E1K248	002	67-210	229-311	8.714	16.692	16.091
E1K248	009	67-210	229-311	9.951	17.373	15.594
E1K248	046	67-210	229-311	8.57	17.955	19.002
E1K248	U10-003	67-210	229-311	5.088	11.656	13.525
E1K248	U100-009	67-210	229-311	3.476	5.017	2.111
E1K248	121	67-210	229-311	11.42	21.86	18.748
E1K248	263	67-210	229-311	13.568	22.221	19.1
E1K248	033	67-210	229-311	10.163	16.411	15.519
E1K248	086	67-210	229-311	9.272	20.437	18.811
E1K248	183	67-210	229-311	5.971	8.801	5.955
E1K248	085	67-210	229-311	11.947	22.471	18.395
E1K248	146	67-210	229-311	10.021	18.642	17.29
A0A0A0V031	016	11-372	422-496	19.923	27.521	7.194
A0A0A0V031	U100-000	11-372	422-496	3.818	5.611	2.0
A0A0A0V031	017	11-372	422-496	22.776	28.716	12.797
A0A0A0V031	U10-001	11-372	422-496	6.668	8.757	2.146
A0A0A0V031	U10-007	11-372	422-496	5.637	8.594	2.184
A0A0A0V031	U100-005	11-372	422-496	4.924	7.766	2.044
A0A0A0V031	019	11-372	422-496	24.03	29.42	3.686
A0A0A0V031	015	11-372	422-496	21.35	28.706	5.619
A0A0A0V031	008	11-372	422-496	22.879	29.027	10.992
A0A0A0V031	002	11-372	422-496	20.773	27.681	4.315
A0A0A0V031	U100-007	11-372	422-496	5.034	6.876	1.978
A0A0A0V031	U100-008	11-372	422-496	4.813	6.659	2.047
A0A0A0V031	U100-006	11-372	422-496	4.076	6.03	2.017
A0A0A0V031	000	11-372	422-496	25.125	29.85	14.072
A0A0A0V031	009	11-372	422-496	22.882	27.977	4.778
A0A0A0V031	U100-003	11-372	422-496	4.705	6.665	1.988
A0A0A0V031	U10-003	11-372	422-496	5.742	8.146	2.178
A0A0A0V031	U10-000	11-372	422-496	5.926	7.989	2.171
A0A0A0V031	U10-004	11-372	422-496	6.452	8.769	2.421
A0A0A0V031	U100-009	11-372	422-496	3.875	6.013	2.027
A0A0A0V031	U10-008	11-372	422-496	7.135	9.291	2.199
A0A0A0V031	011	11-372	422-496	22.184	28.785	4.655
A0A0A0V031	U100-004	11-372	422-496	4.844	6.562	2.019
A0A0A0V031	U10-005	11-372	422-496	7.065	9.108	2.163
A0A0A0V031	U10-002	11-372	422-496	6.224	8.116	2.206
A0A0A0V031	013	11-372	422-496	21.949	27.943	4.383
A0A0A0V031	004	11-372	422-496	21.958	28.311	4.322
A0A0A0V031	U10-009	11-372	422-496	5.383	7.16	2.112
A0A0A0V031	005	11-372	422-496	24.105	28.952	3.62
A0A0A0V031	003	11-372	422-496	20.861	27.435	5.901
A0A0A0V031	007	11-372	422-496	24.898	29.342	4.655
A0A0A0V031	U100-001	11-372	422-496	4.684	7.257	2.059
A0A0A0V031	U10-006	11-372	422-496	5.591	7.333	2.193
A0A0A0V031	006	11-372	422-496	23.534	29.341	4.431
A0A0A0V031	010	11-372	422-496	20.816	26.095	5.627
A0A0A0V031	U100-002	11-372	422-496	4.98	7.132	2.012
A0A0A0V031	001	11-372	422-496	20.141	26.404	4.008
A0A0A0V031	018	11-372	422-496	23.459	28.802	4.032
A0A0A0V031	014	11-372	422-496	21.789	28.129	4.408
A0A0A0V031	012	11-372	422-496	21.47	27.418	5.962
P59676	U100-006	632-691	692-750	1.867	3.049	1.888
P59676	U100-009	632-691	692-750	1.764	2.853	1.849
P59676	U100-002	632-691	692-750	1.769	2.902	1.879
P59676	U100-000	632-691	692-750	1.798	2.955	1.85
P59676	U10-000	632-691	692-750	2.418	4.342	2.117
P59676	U100-004	632-691	692-750	1.722	2.847	1.864
P59676	000	632-691	692-750	18.068	23.833	3.334
P59676	U10-001	632-691	692-750	2.612	4.407	2.094
P59676	U100-001	632-691	692-750	1.836	3.028	1.888
P59676	U10-002	632-691	692-750	2.358	4.141	2.07
P59676	U10-006	632-691	692-750	2.536	4.596	2.218
P59676	U10-003	632-691	692-750	2.189	3.664	1.978
P59676	001	632-691	692-750	15.13	20.514	4.494
P59676	U100-005	632-691	692-750	1.817	2.948	1.84
P59676	U10-009	632-691	692-750	2.169	3.66	1.947
P59676	U100-007	632-691	692-750	1.834	3.015	1.884
P59676	U100-003	632-691	692-750	1.765	2.925	1.874
P59676	U10-007	632-691	692-750	2.392	4.652	2.304
P59676	U10-004	632-691	692-750	2.232	3.884	2.029
P59676	U10-008	632-691	692-750	2.604	4.492	2.186
P59676	U10-005	632-691	692-750	2.39	4.328	2.097
P59676	U100-008	632-691	692-750	1.81	2.941	1.845
A0A0F7R6G7	U100-003	27-384	443-519	3.582	5.331	2.719
A0A0F7R6G7	U100-000	27-384	443-519	3.301	4.884	2.503
A0A0F7R6G7	U10-007	27-384	443-519	4.32	6.096	2.899
A0A0F7R6G7	U10-006	27-384	443-519	4.921	15.36	3.143
A0A0F7R6G7	U10-000	27-384	443-519	3.616	5.252	2.662
A0A0F7R6G7	U10-008	27-384	443-519	3.932	6.821	2.838
A0A0F7R6G7	U10-003	27-384	443-519	4.292	6.922	2.909
A0A0F7R6G7	U100-009	27-384	443-519	3.495	5.111	2.624
A0A0F7R6G7	U100-008	27-384	443-519	3.487	5.195	2.634
A0A0F7R6G7	U100-004	27-384	443-519	3.333	5.034	2.658
A0A0F7R6G7	U10-002	27-384	443-519	4.288	7.066	3.029
A0A0F7R6G7	U10-009	27-384	443-519	4.296	7.952	2.988
A0A0F7R6G7	U10-001	27-384	443-519	4.496	6.185	2.978
A0A0F7R6G7	U100-001	27-384	443-519	3.415	5.023	2.683
A0A0F7R6G7	U100-005	27-384	443-519	3.282	4.964	2.644
A0A0F7R6G7	U100-006	27-384	443-519	4.117	5.769	2.679
A0A0F7R6G7	U100-002	27-384	443-519	3.355	4.997	2.692
A0A0F7R6G7	U10-004	27-384	443-519	4.27	6.174	2.863
A0A0F7R6G7	U10-005	27-384	443-519	4.518	6.527	2.85
A0A0F7R6G7	U100-007	27-384	443-519	3.607	5.81	2.722
O68880	095	38-167	220-351	6.682	18.792	5.159
O68880	051	38-167	220-351	2.755	4.695	3.132
O68880	059	38-167	220-351	2.925	4.823	2.952
O68880	115	38-167	220-351	7.771	12.148	4.805
O68880	092	38-167	220-351	3.811	11.475	5.036
O68880	048	38-167	220-351	2.204	3.513	2.456
O68880	068	38-167	220-351	3.159	5.499	3.438
O68880	097	38-167	220-351	9.152	15.534	5.09
O68880	065	38-167	220-351	4.166	8.724	4.796
O68880	084	38-167	220-351	5.297	8.388	3.284
O68880	093	38-167	220-351	6.452	8.072	2.605
O68880	003	38-167	220-351	3.041	5.141	3.294
O68880	062	38-167	220-351	2.627	4.384	2.693
O68880	U10-007	38-167	220-351	2.235	3.572	2.345
O68880	056	38-167	220-351	6.843	9.225	3.173
O68880	111	38-167	220-351	8.062	11.085	3.743
O68880	011	38-167	220-351	2.913	5.376	3.338
O68880	060	38-167	220-351	2.711	4.474	2.536
O68880	014	38-167	220-351	2.182	3.526	2.205
O68880	009	38-167	220-351	2.188	3.617	2.311
O68880	U10-008	38-167	220-351	2.151	3.472	2.242
O68880	047	38-167	220-351	2.403	3.856	2.305
O68880	090	38-167	220-351	10.763	22.56	8.426
O68880	104	38-167	220-351	6.398	9.845	3.471
O68880	033	38-167	220-351	2.38	3.827	2.25
O68880	078	38-167	220-351	3.812	6.218	3.677
O68880	005	38-167	220-351	2.788	4.816	3.037
O68880	108	38-167	220-351	7.384	11.81	4.161
O68880	083	38-167	220-351	2.856	4.723	2.619
O68880	U100-002	38-167	220-351	2.048	3.239	2.079
O68880	116	38-167	220-351	4.92	9.001	4.323
O68880	106	38-167	220-351	3.552	6.341	3.818
O68880	053	38-167	220-351	3.404	6.142	3.747
O68880	012	38-167	220-351	2.899	4.647	2.664
O68880	067	38-167	220-351	3.016	4.583	2.385
O68880	U10-006	38-167	220-351	2.162	3.5	2.247
O68880	017	38-167	220-351	3.016	4.945	2.925
O68880	105	38-167	220-351	4.199	6.814	4.124
O68880	001	38-167	220-351	2.559	4.342	2.647
O68880	025	38-167	220-351	2.721	4.411	2.627
O68880	029	38-167	220-351	6.298	12.935	4.354
O68880	U100-009	38-167	220-351	2.036	3.229	2.071
O68880	099	38-167	220-351	10.951	18.254	6.068
O68880	079	38-167	220-351	3.839	6.206	3.466
O68880	098	38-167	220-351	4.545	8.686	4.006
O68880	035	38-167	220-351	2.787	5.008	3.309
O68880	096	38-167	220-351	3.708	7.821	3.807
O68880	010	38-167	220-351	2.842	4.371	2.392
O68880	U10-005	38-167	220-351	2.17	3.522	2.222
O68880	002	38-167	220-351	2.442	3.963	2.606
O68880	008	38-167	220-351	3.106	5.872	3.334
O68880	070	38-167	220-351	4.864	7.923	4.375
O68880	040	38-167	220-351	3.108	5.61	3.175
O68880	039	38-167	220-351	3.189	5.105	2.754
O68880	061	38-167	220-351	3.112	4.865	2.418
O68880	087	38-167	220-351	3.258	6.041	5.422
O68880	054	38-167	220-351	5.594	9.748	4.32
O68880	076	38-167	220-351	5.804	9.175	4.433
O68880	U100-007	38-167	220-351	2.038	3.239	2.07
O68880	019	38-167	220-351	5.481	8.601	3.38
O68880	073	38-167	220-351	4.697	7.36	3.024
O68880	101	38-167	220-351	6.893	11.853	8.301
O68880	036	38-167	220-351	2.913	4.577	2.672
O68880	042	38-167	220-351	5.386	8.396	3.762
O68880	110	38-167	220-351	17.24	28.746	13.212
O68880	026	38-167	220-351	2.55	4.194	2.476
O68880	027	38-167	220-351	2.239	3.57	2.39
O68880	088	38-167	220-351	3.027	4.957	3.053
O68880	000	38-167	220-351	2.41	4.121	2.633
O68880	U100-003	38-167	220-351	2.029	3.226	2.061
O68880	U10-000	38-167	220-351	2.124	3.43	2.279
O68880	018	38-167	220-351	2.559	4.606	2.965
O68880	016	38-167	220-351	2.179	3.531	2.376
O68880	043	38-167	220-351	2.593	4.142	2.54
O68880	004	38-167	220-351	2.585	4.505	2.65
O68880	U10-003	38-167	220-351	2.118	3.441	2.233
O68880	058	38-167	220-351	6.206	10.56	4.693
O68880	023	38-167	220-351	3.106	5.214	2.735
O68880	U10-004	38-167	220-351	2.178	3.504	2.232
O68880	U100-001	38-167	220-351	2.03	3.225	2.079
O68880	U10-001	38-167	220-351	2.348	3.677	2.186
O68880	071	38-167	220-351	3.934	6.464	3.307
O68880	021	38-167	220-351	3.78	6.654	3.465
O68880	041	38-167	220-351	2.549	4.135	2.395
O68880	028	38-167	220-351	4.755	7.508	4.298
O68880	072	38-167	220-351	2.873	4.75	3.013
O68880	046	38-167	220-351	2.859	5.234	3.117
O68880	020	38-167	220-351	2.832	4.806	2.968
O68880	038	38-167	220-351	3.842	6.239	3.375
O68880	075	38-167	220-351	5.026	7.764	3.993
O68880	057	38-167	220-351	2.353	3.77	2.522
O68880	U100-006	38-167	220-351	2.024	3.207	2.074
O68880	118	38-167	220-351	2.967	5.185	3.356
O68880	063	38-167	220-351	3.601	5.918	3.005
O68880	119	38-167	220-351	4.532	6.872	3.446
O68880	032	38-167	220-351	4.162	7.135	3.473
O68880	114	38-167	220-351	8.199	26.136	8.958
O68880	055	38-167	220-351	2.907	4.915	2.801
O68880	103	38-167	220-351	6.346	10.709	4.452
O68880	052	38-167	220-351	2.893	4.721	2.915
O68880	006	38-167	220-351	2.574	4.165	2.393
O68880	080	38-167	220-351	4.835	7.648	3.378
O68880	081	38-167	220-351	4.011	6.436	3.277
O68880	U100-005	38-167	220-351	2.019	3.195	2.061
O68880	U100-000	38-167	220-351	2.034	3.21	2.069
O68880	113	38-167	220-351	10.704	15.518	10.326
O68880	024	38-167	220-351	3.56	5.674	3.061
O68880	112	38-167	220-351	3.182	5.45	3.855
O68880	074	38-167	220-351	3.254	4.987	2.493
O68880	037	38-167	220-351	2.497	4.16	2.6
O68880	117	38-167	220-351	3.424	5.944	3.556
O68880	022	38-167	220-351	2.775	4.921	3.079
O68880	049	38-167	220-351	2.692	4.565	2.872
O68880	007	38-167	220-351	2.608	4.263	2.513
O68880	U100-008	38-167	220-351	2.103	3.346	2.078
O68880	102	38-167	220-351	12.568	27.337	16.244
O68880	107	38-167	220-351	3.744	6.221	3.872
O68880	077	38-167	220-351	4.455	7.683	3.848
O68880	050	38-167	220-351	2.546	4.06	2.351
O68880	082	38-167	220-351	4.656	8.254	5.826
O68880	045	38-167	220-351	4.015	6.795	3.312
O68880	066	38-167	220-351	4.516	7.769	4.127
O68880	031	38-167	220-351	3.514	6.076	3.098
O68880	100	38-167	220-351	6.621	12.387	4.855
O68880	089	38-167	220-351	3.052	4.942	2.668
O68880	U10-002	38-167	220-351	2.167	3.522	2.228
O68880	094	38-167	220-351	3.831	5.987	2.809
O68880	069	38-167	220-351	3.266	5.907	3.239
O68880	034	38-167	220-351	3.928	6.158	3.169
O68880	109	38-167	220-351	3.15	8.356	4.861
O68880	085	38-167	220-351	7.6	25.019	6.809
O68880	U100-004	38-167	220-351	2.057	3.25	2.107
O68880	091	38-167	220-351	18.371	29.649	15.471
O68880	015	38-167	220-351	2.498	4.527	3.004
O68880	086	38-167	220-351	3.39	6.124	4.016
O68880	064	38-167	220-351	4.789	7.528	3.255
O68880	U10-009	38-167	220-351	2.206	3.562	2.248
O68880	013	38-167	220-351	3.056	4.933	2.694
O68880	044	38-167	220-351	4.869	7.832	3.084
O68880	030	38-167	220-351	2.546	4.171	2.517
A0A3B6UEQ0	113	22-167	187-264	11.743	21.646	18.169
A0A3B6UEQ0	105	22-167	187-264	8.328	21.231	20.278
A0A3B6UEQ0	126	22-167	187-264	9.206	21.405	17.317
A0A3B6UEQ0	120	22-167	187-264	9.523	19.439	18.374
A0A3B6UEQ0	011	22-167	187-264	2.48	4.026	2.696
A0A3B6UEQ0	084	22-167	187-264	7.418	20.454	19.083
A0A3B6UEQ0	078	22-167	187-264	10.855	22.701	17.123
A0A3B6UEQ0	069	22-167	187-264	8.597	18.018	19.677
A0A3B6UEQ0	066	22-167	187-264	7.167	21.963	16.201
A0A3B6UEQ0	101	22-167	187-264	6.372	16.139	17.039
A0A3B6UEQ0	046	22-167	187-264	9.613	20.8	18.324
A0A3B6UEQ0	107	22-167	187-264	12.546	22.898	16.278
A0A3B6UEQ0	038	22-167	187-264	7.697	19.438	15.737
A0A3B6UEQ0	U10-009	22-167	187-264	7.774	16.497	11.649
A0A3B6UEQ0	U10-000	22-167	187-264	4.801	15.204	13.701
A0A3B6UEQ0	020	22-167	187-264	5.089	14.775	16.768
A0A3B6UEQ0	042	22-167	187-264	6.448	17.839	19.51
A0A3B6UEQ0	064	22-167	187-264	11.119	18.861	17.252
A0A3B6UEQ0	U100-005	22-167	187-264	2.832	4.334	2.184
A0A3B6UEQ0	081	22-167	187-264	8.593	18.515	17.222
A0A3B6UEQ0	063	22-167	187-264	10.402	21.609	19.225
A0A3B6UEQ0	056	22-167	187-264	8.766	21.418	18.245
A0A3B6UEQ0	079	22-167	187-264	9.167	17.693	18.848
A0A3B6UEQ0	053	22-167	187-264	11.398	23.761	19.806
A0A3B6UEQ0	087	22-167	187-264	9.019	19.333	19.193
A0A3B6UEQ0	058	22-167	187-264	10.501	23.634	19.347
A0A3B6UEQ0	005	22-167	187-264	6.959	20.537	20.522
A0A3B6UEQ0	055	22-167	187-264	9.731	18.268	18.138
A0A3B6UEQ0	096	22-167	187-264	4.892	15.264	17.293
A0A3B6UEQ0	091	22-167	187-264	10.904	19.986	15.51
A0A3B6UEQ0	U100-006	22-167	187-264	2.657	4.119	2.705
A0A3B6UEQ0	093	22-167	187-264	13.493	23.214	17.688
A0A3B6UEQ0	097	22-167	187-264	10.925	23.646	19.156
A0A3B6UEQ0	023	22-167	187-264	11.706	21.375	19.325
A0A3B6UEQ0	086	22-167	187-264	10.427	20.007	19.389
A0A3B6UEQ0	052	22-167	187-264	3.723	16.689	14.517
A0A3B6UEQ0	U100-002	22-167	187-264	2.951	4.554	2.451
A0A3B6UEQ0	050	22-167	187-264	15.616	23.29	17.735
A0A3B6UEQ0	002	22-167	187-264	8.607	15.334	14.517
A0A3B6UEQ0	110	22-167	187-264	12.488	22.99	18.298
A0A3B6UEQ0	U100-000	22-167	187-264	3.218	4.925	3.055
A0A3B6UEQ0	031	22-167	187-264	10.417	22.991	18.757
A0A3B6UEQ0	111	22-167	187-264	7.827	20.54	20.196
A0A3B6UEQ0	032	22-167	187-264	9.837	17.217	16.22
A0A3B6UEQ0	035	22-167	187-264	11.522	23.74	19.398
A0A3B6UEQ0	125	22-167	187-264	12.091	22.864	17.586
A0A3B6UEQ0	U10-002	22-167	187-264	6.375	10.324	8.602
A0A3B6UEQ0	040	22-167	187-264	10.749	22.759	21.106
A0A3B6UEQ0	070	22-167	187-264	9.795	20.738	18.894
A0A3B6UEQ0	026	22-167	187-264	11.612	20.806	18.346
A0A3B6UEQ0	018	22-167	187-264	4.353	17.588	17.876
A0A3B6UEQ0	067	22-167	187-264	10.909	20.216	19.376
A0A3B6UEQ0	089	22-167	187-264	9.359	18.762	16.775
A0A3B6UEQ0	025	22-167	187-264	11.567	24.06	19.838
A0A3B6UEQ0	U10-003	22-167	187-264	4.495	13.176	13.653
A0A3B6UEQ0	U10-005	22-167	187-264	5.326	9.468	10.826
A0A3B6UEQ0	U10-008	22-167	187-264	5.483	9.431	11.068
A0A3B6UEQ0	015	22-167	187-264	10.365	20.035	18.415
A0A3B6UEQ0	009	22-167	187-264	4.179	12.703	17.712
A0A3B6UEQ0	062	22-167	187-264	7.258	15.613	15.32
A0A3B6UEQ0	108	22-167	187-264	10.587	23.103	18.885
A0A3B6UEQ0	039	22-167	187-264	13.377	19.651	17.044
A0A3B6UEQ0	U10-006	22-167	187-264	5.268	11.81	11.681
A0A3B6UEQ0	036	22-167	187-264	7.768	17.438	17.833
A0A3B6UEQ0	U100-003	22-167	187-264	2.752	4.379	2.914
A0A3B6UEQ0	082	22-167	187-264	12.508	22.119	18.816
A0A3B6UEQ0	041	22-167	187-264	11.918	21.341	17.871
A0A3B6UEQ0	099	22-167	187-264	7.544	18.932	19.369
A0A3B6UEQ0	127	22-167	187-264	11.613	20.71	18.262
A0A3B6UEQ0	006	22-167	187-264	10.337	20.183	20.509
A0A3B6UEQ0	022	22-167	187-264	5.782	18.161	18.098
A0A3B6UEQ0	095	22-167	187-264	11.019	20.305	17.532
A0A3B6UEQ0	U100-001	22-167	187-264	3.068	4.751	2.596
A0A3B6UEQ0	060	22-167	187-264	14.991	24.362	20.928
A0A3B6UEQ0	051	22-167	187-264	12.97	22.415	19.468
A0A3B6UEQ0	106	22-167	187-264	11.112	21.461	15.699
A0A3B6UEQ0	098	22-167	187-264	7.213	19.143	14.559
A0A3B6UEQ0	017	22-167	187-264	3.527	6.458	5.245
A0A3B6UEQ0	073	22-167	187-264	9.492	17.671	17.089
A0A3B6UEQ0	085	22-167	187-264	9.707	18.974	18.667
A0A3B6UEQ0	003	22-167	187-264	6.36	15.86	18.359
A0A3B6UEQ0	117	22-167	187-264	12.946	22.924	19.123
A0A3B6UEQ0	068	22-167	187-264	11.888	20.928	16.713
A0A3B6UEQ0	049	22-167	187-264	14.004	23.969	18.378
A0A3B6UEQ0	094	22-167	187-264	10.731	23.379	19.423
A0A3B6UEQ0	010	22-167	187-264	11.981	22.38	20.58
A0A3B6UEQ0	054	22-167	187-264	11.182	20.172	16.023
A0A3B6UEQ0	102	22-167	187-264	12.847	21.171	18.729
A0A3B6UEQ0	044	22-167	187-264	7.706	16.032	18.24
A0A3B6UEQ0	100	22-167	187-264	12.068	21.094	17.94
A0A3B6UEQ0	071	22-167	187-264	6.922	20.552	19.338
A0A3B6UEQ0	118	22-167	187-264	10.354	22.982	19.929
A0A3B6UEQ0	029	22-167	187-264	5.798	12.517	13.039
A0A3B6UEQ0	119	22-167	187-264	11.672	21.255	17.229
A0A3B6UEQ0	123	22-167	187-264	8.196	21.526	17.054
A0A3B6UEQ0	019	22-167	187-264	7.296	16.29	17.098
A0A3B6UEQ0	090	22-167	187-264	10.121	21.034	16.775
A0A3B6UEQ0	U10-004	22-167	187-264	4.595	10.799	11.003
A0A3B6UEQ0	061	22-167	187-264	11.611	21.715	19.409
A0A3B6UEQ0	047	22-167	187-264	8.757	19.729	17.533
A0A3B6UEQ0	077	22-167	187-264	10.201	22.642	19.176
A0A3B6UEQ0	U100-008	22-167	187-264	2.824	4.407	3.046
A0A3B6UEQ0	088	22-167	187-264	10.403	16.986	15.666
A0A3B6UEQ0	075	22-167	187-264	5.852	10.848	10.26
A0A3B6UEQ0	028	22-167	187-264	8.511	20.653	16.661
A0A3B6UEQ0	021	22-167	187-264	12.364	19.689	17.031
A0A3B6UEQ0	074	22-167	187-264	9.625	19.89	18.72
A0A3B6UEQ0	116	22-167	187-264	13.292	22.443	18.534
A0A3B6UEQ0	048	22-167	187-264	11.739	22.416	20.839
A0A3B6UEQ0	065	22-167	187-264	10.141	20.307	18.865
A0A3B6UEQ0	109	22-167	187-264	11.711	22.998	17.295
A0A3B6UEQ0	034	22-167	187-264	8.049	17.865	18.563
A0A3B6UEQ0	080	22-167	187-264	6.29	10.04	8.637
A0A3B6UEQ0	004	22-167	187-264	10.079	20.076	18.338
A0A3B6UEQ0	122	22-167	187-264	15.142	24.933	19.603
A0A3B6UEQ0	001	22-167	187-264	8.664	11.093	8.739
A0A3B6UEQ0	057	22-167	187-264	3.454	5.603	4.686
A0A3B6UEQ0	033	22-167	187-264	5.148	12.073	13.241
A0A3B6UEQ0	128	22-167	187-264	13.895	21.138	15.468
A0A3B6UEQ0	104	22-167	187-264	10.921	20.873	18.914
A0A3B6UEQ0	027	22-167	187-264	9.837	18.286	17.47
A0A3B6UEQ0	U100-007	22-167	187-264	2.912	4.462	2.487
A0A3B6UEQ0	124	22-167	187-264	13.801	22.868	16.114
A0A3B6UEQ0	016	22-167	187-264	13.682	23.276	17.514
A0A3B6UEQ0	114	22-167	187-264	11.52	21.904	17.749
A0A3B6UEQ0	014	22-167	187-264	11.815	21.068	16.725
A0A3B6UEQ0	076	22-167	187-264	8.636	17.853	17.33
A0A3B6UEQ0	103	22-167	187-264	6.772	15.933	17.585
A0A3B6UEQ0	024	22-167	187-264	10.102	20.291	18.09
A0A3B6UEQ0	000	22-167	187-264	7.89	17.717	18.771
A0A3B6UEQ0	059	22-167	187-264	8.731	15.282	15.891
A0A3B6UEQ0	008	22-167	187-264	11.739	23.659	20.456
A0A3B6UEQ0	U100-004	22-167	187-264	2.871	4.361	2.522
A0A3B6UEQ0	045	22-167	187-264	8.935	16.691	17.168
A0A3B6UEQ0	007	22-167	187-264	13.638	22.808	21.199
A0A3B6UEQ0	083	22-167	187-264	11.85	22.212	20.322
A0A3B6UEQ0	121	22-167	187-264	10.767	22.373	17.979
A0A3B6UEQ0	013	22-167	187-264	12.883	23.06	19.064
A0A3B6UEQ0	U10-007	22-167	187-264	4.819	8.709	10.012
A0A3B6UEQ0	092	22-167	187-264	10.121	20.782	17.827
A0A3B6UEQ0	012	22-167	187-264	2.885	5.105	5.108
A0A3B6UEQ0	112	22-167	187-264	9.587	17.86	17.201
A0A3B6UEQ0	072	22-167	187-264	6.421	16.495	17.643
A0A3B6UEQ0	043	22-167	187-264	7.65	22.586	18.248
A0A3B6UEQ0	030	22-167	187-264	7.046	11.816	11.429
A0A3B6UEQ0	115	22-167	187-264	11.254	22.671	18.482
A0A3B6UEQ0	U10-001	22-167	187-264	5.305	12.155	10.083
A0A3B6UEQ0	037	22-167	187-264	10.157	18.171	18.464
A0A3B6UEQ0	U100-009	22-167	187-264	2.87	4.576	3.081
Q941M3	017	31-397	448-523	19.421	28.582	12.116
